city,date,state,text,polarity
Fridley,Fri Nov 27 23:22:45 +0000 2020,MN,"2nd Thanksgiving meal for us. Always delicious! @ Fridley, Minnesota https://t.co/RbFMP7GpGP",0.5
Indianapolis,Fri Nov 27 23:22:59 +0000 2020,IN,"Safe travels, my baby! Love you! @yfn._b 🥰🥰😘😘😘🛫 @ Indianapolis, Indiana https://t.co/h9BaLguVNv",0.625
Spring,Fri Nov 27 23:23:15 +0000 2020,TX,"I didn’t want thanksgiving food yesterday and I damn sure don’t want the left overs today, I’m finna fry some fish.",0.25
Oakland Park,Fri Nov 27 23:23:18 +0000 2020,FL,What was I thinking ? #yoperreosola #thanksgiving #wine #boss #entrepreneur #hangover #puertorico #puertorican… https://t.co/AWbQdI8G8T,0.0
Cedar Mill,Fri Nov 27 23:23:45 +0000 2020,OR,Can’t wait to enjoy the walk at Baltray next summer (after cxld trip in June). 🤞 Just brilliant. Keep the inspo pic… https://t.co/rtjSNDNecY,0.43333333333333335
Santa Ana,Fri Nov 27 23:23:57 +0000 2020,CA,Me all Thanksgiving weekend https://t.co/kHTmwQ7wrv,0.0
Foxborough,Fri Nov 27 23:23:58 +0000 2020,MA,#magicoflights #interfaith #happyholidays @ Magic of Lights at Gillette Stadium https://t.co/n6H9WWZSV0,0.5
Chicago,Fri Nov 27 23:24:00 +0000 2020,IL,The beauty of asking how coworkers’ thanksgiving days went is the myriad of ethnic variations and smiles when they… https://t.co/MEknP3pPky,0.0
North Weeki Wachee,Fri Nov 27 23:24:10 +0000 2020,FL,Thanksgiving 2020 #ForTheBrand @PatMcAfeeShow @VivalaZito @philmains @BostonConnr @tyschmit @bubbagumpino… https://t.co/MbDEFRzacQ,0.0
Kansas City,Fri Nov 27 23:24:30 +0000 2020,MO,Wine and Thanksgiving leftovers tonight🙌🏾🙌🏾,0.0
Chicago,Fri Nov 27 23:24:35 +0000 2020,IL,CGJ Services is in Chicago!! #cgjservices #travel #chicago #business #work https://t.co/BMa0IIFWqB,0.0
Carrboro,Fri Nov 27 23:24:40 +0000 2020,NC,"Our Centennial Steppers showed up yesterday for the 2020 Macy's Thanksgiving Day Parade and did an amazing job!

Si… https://t.co/dHuJgBZfgd",0.25000000000000006
Baton Rouge,Fri Nov 27 23:24:41 +0000 2020,LA,Thanksgiving turkey gumbo https://t.co/xtKamrQPqH,0.0
Live Oak,Fri Nov 27 23:24:50 +0000 2020,TX,@KatRamsland — the first step happened the Tuesday before Thanksgiving when 13 local kids got their baseball-card care packages.,0.125
Hialeah,Fri Nov 27 23:24:50 +0000 2020,FL,I couldn’t enjoy thanksgiving so we made dinner tonight and I put on my own twilight zone marathon on Netflix,0.5
San Antonio,Fri Nov 27 23:24:54 +0000 2020,TX,casually day drinking alone at a bar before my flight makes me feel like such an adult LMAO,0.04999999999999996
Grand Chute,Fri Nov 27 23:25:00 +0000 2020,WI,"If you have Amazon Prime Video, and are looking for something to watch, maybe a trip to my video page is in order… https://t.co/7vlITGdOZ2",0.0
Burbank,Fri Nov 27 23:25:14 +0000 2020,CA,I’m mad I’m hungry  and got a whole ass thanksgiving dinner at home and I’m about to buy fast food,-0.075
Red Springs,Fri Nov 27 23:25:19 +0000 2020,NC,We had Thanksgiving with 5 people yesterday. It wasn’t that hard to follow orders for one year. 🤷🏻‍♀️,-0.2916666666666667
Duluth,Fri Nov 27 23:25:20 +0000 2020,MN,"Perfect day for a day trip to The North Shore! Up next, @BentleyvilleUSA . #exploreMinnesota https://t.co/IWdyho4xMw",0.5
Troy,Fri Nov 27 23:25:22 +0000 2020,MI,Thanksgiving is over now so it's time for us to get back on that journey to better health. Just a little slight fas… https://t.co/Glc598uZFz,0.036458333333333336
Atlanta,Fri Nov 27 23:25:32 +0000 2020,GA,Feel like we’re at an age where people do both thanksgivings (significant other for lunch and your own family for dinner),0.2833333333333333
Fernandina Beach,Fri Nov 27 23:25:32 +0000 2020,FL,"A Sagman Family Tradition. 
#Thanksgiving🍽🍁
The cutting of the Turkey 🦃 @ Amelia Island https://t.co/rM2sIwSmlJ",-0.6
Anchorage,Fri Nov 27 23:25:36 +0000 2020,AK,Thanksgiving food on Black Friday &gt;&gt;&gt;&gt;&gt;&gt;&gt;,-0.16666666666666666
Willow Grove,Fri Nov 27 23:25:44 +0000 2020,PA,How did your #Thanksgiving2020 go? #BlackFriday #beer #beeroclock #craftbeer #weekend https://t.co/ToMRa59aSK,0.0
Queens,Fri Nov 27 23:26:01 +0000 2020,NY,@Jay_USMC2 @lunaticopresid1 ‘IF’ my foot...he better start packin’ and the Secret Service needs to triple count WH… https://t.co/Ss8ATnYgvc,0.04999999999999999
Houston,Fri Nov 27 23:26:11 +0000 2020,TX,"Everything was good until Chloe bit me 🙃 #thanksgiving2020 

Todo iba bien hasta que Chloe me mordió 😛 @ Houston, T… https://t.co/nSPqF1ntEg",0.7
Roanoke,Fri Nov 27 23:26:12 +0000 2020,VA,Sometimes I wish I could wash away who I am and pretend to be someone who time traveled and is now lost in this yea… https://t.co/qpl6xqKZgM,0.0
Opal Cliffs,Fri Nov 27 23:26:22 +0000 2020,CA,"I want to nominate Yorkshire pudding to the Thanksgiving side dish hall of fame, where it will take its rightful pl… https://t.co/RTaMdjmmqj",0.0
Oak Point,Fri Nov 27 23:26:22 +0000 2020,TX,"Post Thanksgiving Day relaxation. @ Oak Point, Texas https://t.co/rL2krglQTk",0.0
Shenandoah,Fri Nov 27 23:26:23 +0000 2020,TX,Fuck I travel too much,-0.1
Chicago,Fri Nov 27 23:26:24 +0000 2020,IL,@tishforprez from tricks to trips,0.0
Chicago,Fri Nov 27 23:26:31 +0000 2020,IL,"Cuteeeee @missinbski 
#alwayssupport #thanksgiving #womenapparel #gcollective #chicagoclothing #glamourcollective @… https://t.co/hy3jkXd4GL",0.0
Irvine,Fri Nov 27 23:26:35 +0000 2020,CA,@KellyMarieHays Happy Thanksgiving! ❤️,1.0
Palm Springs,Fri Nov 27 23:26:42 +0000 2020,CA,Going to be posting my travel photography so here’s the start of a thread https://t.co/wL2Rf29YyE,0.0
Dracut,Fri Nov 27 23:26:44 +0000 2020,MA,Reporters only concerned about what she had for thanksgiving meal.,0.0
Los Angeles,Fri Nov 27 23:26:46 +0000 2020,CA,Starting the year off traveling is always a good sign.,0.35
Wayne,Fri Nov 27 23:26:47 +0000 2020,MI,"It’s round 3, and it’s going down...

#Thanksgiving2020
#thanksgivingleftovers @ At Home https://t.co/jtQMTss7ND",-0.1777777777777778
Gresham,Fri Nov 27 23:27:03 +0000 2020,OR,@KeanuReevesoff1 I hope you had a good Thanksgiving! Here’s to Christmas and then a brand new year!,0.5227272727272727
Los Angeles,Fri Nov 27 23:27:33 +0000 2020,CA,"My Thanksgiving! Giving Thanks As Always! 
@Kachi___ 
#thanksgiving #thanksgivingdinner #thanksgivingcelebration… https://t.co/sj7WDW2ZYE",0.25
Cedar Park,Fri Nov 27 23:27:34 +0000 2020,TX,"I’ve not had a “normal” thanksgiving since 2007.. I was in band in college, played on thanksgiving, and then was a… https://t.co/pqfF3E1N66",0.15
Overland Park,Fri Nov 27 23:27:51 +0000 2020,KS,@Edgar_Allan_Moe Hope you and the kids had a great Thanksgiving)),0.8
Paradise,Fri Nov 27 23:27:58 +0000 2020,NV,Just posted a photo @ Las Vegas Strip https://t.co/LxgzcYzGqR,0.0
Anaheim,Fri Nov 27 23:28:06 +0000 2020,CA,Just some casual intergalactic space travel to see the Millennium Falcon @ Black Spire Outpost https://t.co/mMGIaK9BGN,-0.33333333333333337
Panthersville,Fri Nov 27 23:28:06 +0000 2020,GA,I’m not tryna club with no one the day after Thanksgiving knowing that y’all aren’t being responsible with your COV… https://t.co/qR0wy7RpOE,0.2
North Miami,Fri Nov 27 23:28:13 +0000 2020,FL,Bunch of Strip club money! Throw them up!,0.0
Lloyd,Fri Nov 27 23:28:16 +0000 2020,NY,"@RabidBadger I have a Thanksgiving joke. But, it’s a real turkey.",0.2
Fair Lawn,Fri Nov 27 23:28:39 +0000 2020,NJ,Thanksgiving is worth potentially speeding up your sisters death? Mind you this entire conversation was unprovoked.… https://t.co/gZ1gauM4OJ,0.09999999999999999
Cincinnati,Fri Nov 27 23:29:08 +0000 2020,OH,@Mak_daddyK Plan us a trip! I miss traveling with you 🥰,0.0
Cincinnati,Fri Nov 27 23:29:08 +0000 2020,OH,@Mak_daddyK Plan us a trip! I miss traveling with you 🥰,0.0
Jersey City,Fri Nov 27 23:29:28 +0000 2020,NJ,Martha Stewart fans are loving her recipe for a leftover turkey sandwich that looks like a Thanksgiving grilled che… https://t.co/KsOrz6FyZj,0.6
Meadow Woods,Fri Nov 27 23:29:34 +0000 2020,FL,Trippie Redd x Never Change,0.0
Memphis,Fri Nov 27 23:29:39 +0000 2020,TN,I was reminiscing about our trip to Disney world when we were kids. We really enjoyed experiences back then without… https://t.co/gLnAYWFYqg,0.25
El Paso,Fri Nov 27 23:29:56 +0000 2020,TX,These Thanksgiving leftovers are saving me rn 🥰🥰🍽,0.0
East Liverpool,Fri Nov 27 23:30:03 +0000 2020,OH,@ppaboss It’s good to hear from you my brother I hope you &amp; your family had a blessed Thanksgiving also thank you f… https://t.co/TDbmSN0iH5,0.7
Brooklyn,Fri Nov 27 23:30:13 +0000 2020,NY,Shame me for planning a trip to see him and getting us a hotel...but he was just talking about having a side hoe wh… https://t.co/ejmxcUKP1r,0.0
Los Angeles,Fri Nov 27 23:30:13 +0000 2020,CA,"a little late but #HappyThanksgiving 🍁🤎✨ @ Los Angeles, California https://t.co/G1C3CLpk5u",-0.24375
Chicago,Fri Nov 27 23:30:14 +0000 2020,IL,@realDonaldTrump @OANN You are the current President where was your Thanksgiving speech? Hmmm ?,0.0
Hoover,Fri Nov 27 23:30:45 +0000 2020,AL,I cried and turned around and my way to thanksgiving dinner yesterday because it wasn’t safe for me and I was too a… https://t.co/Z62lQZrp1K,0.5
Los Angeles,Fri Nov 27 23:30:38 +0000 2020,CA,I know that it’s Friday and we just had Thanksgiving but I’m really in the mood to cook a steak with some garlic ma… https://t.co/CcfwiHanAp,0.2
Philadelphia,Fri Nov 27 23:30:51 +0000 2020,PA,We always about this miss our flight,0.0
Los Angeles,Fri Nov 27 23:30:53 +0000 2020,CA,"Day after #Thanksgiving2020 Tips:

Exercise
Drink lots of Water
Dry Brush your Skin!

#kittensonthecouch with… https://t.co/2gK8p5zpH8",-0.08333333333333331
Brooklyn,Fri Nov 27 23:30:54 +0000 2020,NY,Kind of makes sense for New York schools to be closed the week following thanksgiving. Gives time for people to get… https://t.co/MY44owJKiM,0.1590909090909091
Kendall West,Fri Nov 27 23:30:56 +0000 2020,FL,I’m was enjoying Thanksgiving and Christmas movies lately. I loved Jingle Jangle if you have Netflix. I loved Enola… https://t.co/dJ0GwUcoL2,0.6333333333333333
Los Angeles,Fri Nov 27 23:30:58 +0000 2020,CA,"I hope you all had a wonderful Thanksgiving! 😜🍁🙏🍽😘

And here is another health / beauty tip for you from… https://t.co/4kgp7YDLO5",1.0
Knoxville,Fri Nov 27 23:31:05 +0000 2020,TN,"Okay, thanksgiving is over...it’s time... https://t.co/w4Jjv89z8y",0.5
Cave Spring,Fri Nov 27 23:31:13 +0000 2020,VA,When did we start celebrating Thanksgiving week with fireworks?,0.0
Chicago,Fri Nov 27 23:31:33 +0000 2020,IL,Closest thing I’ll get to a cabin retreat besides watching #folkloreOnDisneyPlus until it’s safe to travel again! I… https://t.co/1DVkEMc5R0,0.625
Clearwater,Fri Nov 27 23:31:45 +0000 2020,FL,Who else is excited for Thanksgiving leftovers today?! &amp; why does it always taste better the next day?! 😋🧡🦃🎊🎊,0.3229166666666667
Port Townsend,Fri Nov 27 23:31:48 +0000 2020,WA,Give me their last federally funded socialist Thanksgiving. Of course they’ll have a version of it in prison next y… https://t.co/vl2Rn8TQqt,0.0
Los Angeles,Fri Nov 27 23:32:00 +0000 2020,CA,Say louder for the ones in the back 😂 #sorrynotsorry #HappyThanksgiving,0.0
Jackson,Fri Nov 27 23:32:04 +0000 2020,MS,@FeFeLaFlare Lol you mean as fuck though fee so bye. That nigga tripped me out when he said he ain’t got no hoes no more.,-0.040624999999999994
Boston,Fri Nov 27 23:32:24 +0000 2020,MA,My #bananapudding Truffle deserved its own post. #Thanksgiving2020 https://t.co/7DKkYj0Dm8,0.6
Los Angeles,Fri Nov 27 23:32:28 +0000 2020,CA,"THANKFUL FOR HEALTH, FAMILY &amp; INCREASE !
WISHING YOU AND YOURS A JOYFUL HOLIDAY WEEKEND
#thanksgiving 
#thankful… https://t.co/UuSghjVjGx",0.0
Indio,Fri Nov 27 23:32:29 +0000 2020,CA,"The official first day to post Christmas Tree pics😆
#dayafterthanksgiving
#blackfriday
#nofussnomusschristmastree😉… https://t.co/O9HPwr2Yem",0.25
Garner,Fri Nov 27 23:32:30 +0000 2020,NC,6 PAX came out for a Dirty Pipes post-Thanksgiving Q. Did the sweat smell like gravy? 🤔🥵🦃 @F3Garner @F3Decoy… https://t.co/unJw4dHkHh,-0.6
Los Angeles,Fri Nov 27 23:32:49 +0000 2020,CA,Say it louder for the ones in the back 😂 #sorrynotsorry #HappyThanksgiving,0.0
Fernandina Beach,Fri Nov 27 23:33:23 +0000 2020,FL,The sides #Thanksgiving🦃 @ Amelia Island https://t.co/AhplMEoSdL,0.0
Lynnwood,Fri Nov 27 23:33:24 +0000 2020,WA,Fr tho this shit makes zero sense. How they bouta say “no more than 6 guests at your home for thanksgiving” but the… https://t.co/DMjJaD4lTQ,-0.225
St Petersburg,Fri Nov 27 23:33:27 +0000 2020,FL,Definitely my uncle and doesn't have to be Thanksgiving,0.0
Columbus,Fri Nov 27 23:33:30 +0000 2020,OH,Here is your Central Ohio market update! Seems like a lot of closings happened before Thanksgiving! What better tim… https://t.co/oUwqqK8DlM,0.25
San Diego,Fri Nov 27 23:33:35 +0000 2020,CA,Trump Snaps at Reporter Jeff Mason at Thanksgiving Presser https://t.co/g2sAeKGzdI,0.0
Chicago,Fri Nov 27 23:33:48 +0000 2020,IL,Jerry suggested that we watch this last night as it’s arguably a Thanksgiving movie 🤷🏼‍♀️✅👀,0.0
Tariffville,Fri Nov 27 23:33:53 +0000 2020,CT,@RobertCottoJr I gotta get through my pre-thanksgiving leftovers to get to my Thanksgiving leftovers!,0.0
Round Rock,Fri Nov 27 23:34:16 +0000 2020,TX,HOW U NOT GONNA TIP THE DAY AFTER THANKSGIVING,0.0
Ontario,Fri Nov 27 23:34:29 +0000 2020,CA,"""hope you had a nice thanksgiving. say hi to your mom for me!""",0.75
Oakland,Fri Nov 27 23:34:31 +0000 2020,CA,Y’all I’m broke as hell and I don’t even celebrate thanksgiving or Christmas 💀,0.0
Los Angeles,Fri Nov 27 23:34:32 +0000 2020,CA,"Happy (Black) Friday! Hope everyone had a nice Thanksgiving! 
Loving this look with @lacoste jacket and @taft Drago… https://t.co/w8aM7Pw7vL",0.4854166666666667
Pigeon Forge,Fri Nov 27 23:34:33 +0000 2020,TN,@Luv2Travel_Gone @Smoke3x That’s awesome looking place,1.0
Baltimore,Fri Nov 27 23:34:33 +0000 2020,MD,"Ya’ll can keep posting pics of Thanksgiving or how you ALREADY have your Christmas tree up, but it’s still Hallowee… https://t.co/kJa7zg7VYu",0.0
Lake Zurich,Fri Nov 27 23:34:37 +0000 2020,IL,I hope everyone had a safe and wonderful Thanksgiving! ☺️🧡🦃 #d15rocks #PKLvikings #parklandvikingsrock… https://t.co/VR7ossGkyB,0.75
Manhattan,Fri Nov 27 23:34:45 +0000 2020,NY,"You don’t understand, I have a child which is why I must travel the country through a global pandemic so that peopl… https://t.co/R838KCr890",0.0
Fernandina Beach,Fri Nov 27 23:34:55 +0000 2020,FL,The finished product #Thanksgiving🦃 @ Amelia Island https://t.co/9kjIh5gdNY,0.0
Lake City,Fri Nov 27 23:35:01 +0000 2020,FL,I Go Through The Most Ion Trip Or Vent It’s Life Keep Pushing 🤷🏾‍♂️,0.5
Chandler,Fri Nov 27 23:35:13 +0000 2020,AZ,DID A DIFFERENT TYPA COOKING THIS THANKSGIVING 👀💫....give it a lil listen! https://t.co/cEtUab1OFp,0.0
Abingdon,Fri Nov 27 23:35:14 +0000 2020,MD,@_Minnai We gonna be on a first class flight to see Jimmy Brooks sis!,0.3125
Goulds,Fri Nov 27 23:35:21 +0000 2020,FL,Opalocka Vibe...Thanksgiving https://t.co/6q4vz3qtDN,0.0
Los Angeles,Fri Nov 27 23:35:24 +0000 2020,CA,The fact I’m a triple Taurus ♉️ and my boyfriend us a triple Aries ♈️ 🥵,0.0
Atlanta,Fri Nov 27 23:35:35 +0000 2020,GA,"this covid shit really is so stressful.
like... world news just said just on thanksgiving day over 90000 people wer… https://t.co/H7iClPYJ4w",0.0
Tampa,Fri Nov 27 23:35:57 +0000 2020,FL,Me now listening to Christmas music the day after Thanksgiving knowing you can’t tell me NOTHIN’ https://t.co/bIDguTRzOl,0.0
Seattle,Fri Nov 27 23:36:00 +0000 2020,WA,Flight photos!,0.0
Macon,Fri Nov 27 23:36:00 +0000 2020,GA,nigga trip more than me 👎🏽,0.5
Blythewood,Fri Nov 27 23:36:25 +0000 2020,SC,"Missed a whole lot of people today for our Thanksgiving dinner plus decorating, but mighty thankful everyone is hea… https://t.co/s4Insx5m4t",0.30000000000000004
Los Angeles,Fri Nov 27 23:36:31 +0000 2020,CA,Thanksgiving left overs &gt;,0.0
Arlington,Fri Nov 27 23:36:33 +0000 2020,TX,I’m going to hurt myself eating these Thanksgiving leftovers...,0.0
Dayton,Fri Nov 27 23:36:38 +0000 2020,OH,"John Lennon’s ""Imagine"" Was Turned Into a Comic Strip, and the Result is Incredibly Beautiful. https://t.co/DUaksKVYiF via @sofoarchon",0.55
Brooklyn,Fri Nov 27 23:36:48 +0000 2020,NY,@amandabramirez @travelingmitch @flannelsorflip1 @moore_wander @NatashaLink1 @Put8pm @coupledaytravel Thank you so… https://t.co/lGm9v29n5Y,0.0
Ontario,Fri Nov 27 23:36:52 +0000 2020,CA,Trippie wanna be uzi so bad 😂🤦🏽‍♂️,-0.6999999999999998
Defiance,Fri Nov 27 23:36:55 +0000 2020,OH,@FretlessMonster Happy Thanksgiving!,1.0
Philadelphia,Fri Nov 27 23:36:55 +0000 2020,PA,"So basically my Thanksgiving was like any other one, spent at home just chilling with Phoenix Tangerine and Puff th… https://t.co/sihJrqkzPr",-0.24166666666666667
Keystone,Fri Nov 27 23:37:06 +0000 2020,FL,Wow off twitter all day and phish twitter is losing its mind over a dude managing to score more than one PS5?  Happy thanksgiving everyone!,0.5333333333333333
Los Angeles,Fri Nov 27 23:37:11 +0000 2020,CA,Thanksgiving over?,0.0
San Antonio,Fri Nov 27 23:37:13 +0000 2020,TX,"Thanksgiving taste test. I have loved it my whole life, but my framily had never tried it.
It was a massive hit!… https://t.co/OmLORa802t",0.3
Brooklyn,Fri Nov 27 23:37:14 +0000 2020,NY,Guess who vlogged Thanksgiving!! https://t.co/r4tDpfuXOY,0.0
Sebring,Fri Nov 27 23:37:23 +0000 2020,FL,@talktraveleat @VISITFLORIDA @SebringFlorida @VisitSebring @FloridaTop10 @FloridianCreat1 @FLskygazer… https://t.co/GqcMRCfOut,0.0
Princeton,Fri Nov 27 23:37:43 +0000 2020,FL,Triple pay today💸💸,0.0
Country Club,Fri Nov 27 23:37:59 +0000 2020,FL,"#anabelgonzalezfigueroa #preparingforthanksgiving #preparandoparaacciondegracias @ Spanish Lakes, Hialeah, Florida https://t.co/ap6hwwZdAY",0.0
Chelan,Fri Nov 27 23:38:09 +0000 2020,WA,"Snow shoeing with my honey ! Not a bad thanksgiving 🦃😁 @ Chelan, Washington https://t.co/B6Llv5q7X4",0.3499999999999999
Longboat Key,Fri Nov 27 23:38:14 +0000 2020,FL,‘‘Twas the day after #thanksgiving 🦃 and this young man celebrated his BIG BIRTHDAY🥳!! Here’s wishing @Larry_JClark… https://t.co/LrRabftVo4,0.15
Shelton,Fri Nov 27 23:38:22 +0000 2020,CT,"@fred_guttenberg A blessed Thanksgiving to you and your family.  Stay strong, keep moving forward, and cherish all… https://t.co/CE2zMt1s2O",0.4333333333333333
Sayreville,Fri Nov 27 23:38:49 +0000 2020,NJ,all i want this christmas is for my grandma to come home :( thanksgiving was not the same without her,-0.375
Santa Cruz,Fri Nov 27 23:38:57 +0000 2020,CA,Quick sketches in sunny Santa Cruz. Take it in with your pen! #quicksketch #travelart #flyingabbeystudio @ Santa Cr… https://t.co/qG8t0x59Nl,0.41666666666666663
Brainerd,Fri Nov 27 23:38:57 +0000 2020,MN,"@IlhanMN So Negative right after Thanksgiving day.

Where is benevolence, Queen? https://t.co/ekWeSYANyT",-0.007142857142857145
Ralston,Fri Nov 27 23:38:58 +0000 2020,NE,"Happy Thanksgiving from us, to you! (a day late 😉) 🧡🤍🤎 https://t.co/1IBSVfzV8a",0.35
Dayton,Fri Nov 27 23:39:02 +0000 2020,OH,Thanksgiving 🦃 https://t.co/KHUoKB15Dk,0.0
Cornelius,Fri Nov 27 23:39:05 +0000 2020,NC,"The GOP was in an uproar over the Dems ‘canceling Thanksgiving’, but they have no problem with @FLOTUS literally fu… https://t.co/9A0Nry88ld",0.0
Houston,Fri Nov 27 23:39:11 +0000 2020,TX,not only was some asshole in my seat  that i paid for the entire flight on @AmericanAir but he had to have his arm all in my space as well 🙂,0.0
Missouri City,Fri Nov 27 23:39:27 +0000 2020,TX,I made Thanksgiving dinner today and now movies with Josiah. Enjoying an off day. #blessed,0.5
St Augustine,Fri Nov 27 23:39:28 +0000 2020,FL,When the lights get strung...around the city... 🎶🎄#nightsoflightsstaugustine #nightsoflights #staugustine #florida… https://t.co/L9PFGNuvaF,0.0
Jackson,Fri Nov 27 23:39:40 +0000 2020,MS,It’s alotta stuff im letting go on that ion usually rock with im tripping,-0.25
Queens,Fri Nov 27 23:39:44 +0000 2020,NY,Thanksgiving warm-ups are great 😋,0.8
Conroe,Fri Nov 27 23:39:45 +0000 2020,TX,Sad this year we didn’t host thanksgiving at our place bc last year I threw it down in the kitchen :(,-0.35138888888888886
Augusta,Fri Nov 27 23:39:48 +0000 2020,GA,youn like thanksgiving cause yo grandma 32..the bitch can’t cook worth a damn,0.3
East Dunbar,Fri Nov 27 23:39:50 +0000 2020,FL,@MagnumJackson @Swagg_DatDude He lying bout taking flights again.,0.0
Los Angeles,Fri Nov 27 23:39:50 +0000 2020,CA,What type of psychopath makes an assignment due the day of thanksgiving,-0.125
Country Club,Fri Nov 27 23:39:54 +0000 2020,FL,#anabelgonzalezfigueroa #preparingforthanksgiving #preparandoparaacciondegracias #turkey #pavo #coquito @ Spanish L… https://t.co/KH51BUBDdK,0.0
Highland Park,Fri Nov 27 23:40:09 +0000 2020,IL,@HyperEntity That sounds like an amazing Thanksgiving wow yes mine was symbolic as well but it’s very nice hearing about yours also,0.49333333333333335
Los Angeles,Fri Nov 27 23:40:25 +0000 2020,CA,Who ever said truly is better than white claw is trippennnnn,0.25
Hot Springs,Fri Nov 27 23:40:38 +0000 2020,AR,@chefsymon Potatoes win....tough call though.  Like peas and carrots at the thanksgiving table.,0.0
Atlanta,Fri Nov 27 23:40:38 +0000 2020,GA,"Grateful! Happy Thanksgiving 🦃🍂🍁🌾🍃🙏🏼

#happythanksgivng #blessed #family #friends #love #hope #staysafe #grateful… https://t.co/eRNMbWKfxc",0.65
Somerset,Fri Nov 27 23:40:50 +0000 2020,NJ,"Attempted to walk off a little of our Thanksgiving feast. Great day, beautiful views. @ Liberty State Park https://t.co/h3ZXdCISd2",0.4875
Manteno,Fri Nov 27 23:40:50 +0000 2020,IL,Wow. That’s going to be an incredibly tight window prior to kickoff. Who will actually be on their flight? We’ll fi… https://t.co/oGhbaXUKlu,-0.019642857142857142
Memphis,Fri Nov 27 23:41:10 +0000 2020,TN,One musical number in and i'm already contemplating making a trip to Broadway to watch the play... Pretty sure its… https://t.co/ZwciYqmkdi,0.25
Chicago,Fri Nov 27 23:41:31 +0000 2020,IL,Scratch that my Thanksgiving was more like Soul Food Meets Martin...,0.5
Brookville,Fri Nov 27 23:41:39 +0000 2020,OH,My great niece was born on Monday. I'm gonna have to plan a trip to Georgia soon so I can meet her as well as the o… https://t.co/OBj9qxWzGq,0.8
Cleveland,Fri Nov 27 23:41:46 +0000 2020,OH,Who got some thanksgiving leftovers?,0.0
Carmel,Fri Nov 27 23:41:47 +0000 2020,IN,I love this crew! We’re enjoying a wonderful Thanksgiving weekend! https://t.co/P9r6Xph7NZ,0.7083333333333334
Brooklyn,Fri Nov 27 23:41:49 +0000 2020,NY,"If I’m traveling, you spending boo",0.0
Chicago,Fri Nov 27 23:41:52 +0000 2020,IL,.@United Airlines starts charter flights to distribute Pfizer's COVID-19 vaccine: WSJ https://t.co/P0RMQUDsOp,0.0
Brooklyn,Fri Nov 27 23:42:25 +0000 2020,NY,Very important to say this on Thanksgiving.,0.52
Cleveland,Fri Nov 27 23:42:26 +0000 2020,OH,So Native American Heritage day came the day after Thanksgiving this year 🤔🤔🤔,0.0
Pittsboro,Fri Nov 27 23:42:34 +0000 2020,NC,@pitdesi @stripe @Paytm @nubank @Klarna @InterswitchGRP Decentralized,0.0
Pomona,Fri Nov 27 23:42:37 +0000 2020,CA,Just spent like 230 on 3 hats I’m trippin Rn 💀,-0.1
Country Club,Fri Nov 27 23:42:39 +0000 2020,FL,#anabelgonzalezfigueroa #preparingforthanksgiving #preparandoparaacciondegracias #turkey#pavo #tiktok @ Spanish Lak… https://t.co/ystHs2qknM,0.0
Englewood,Fri Nov 27 23:42:40 +0000 2020,NJ,You will never find a similar vibe. You could travel the skies and still not find mine.,0.0
Roosevelt,Fri Nov 27 23:42:41 +0000 2020,NY,@TravelinTrilogy @gotablasst 😂😂😂😂😂😂,0.0
Raleigh,Fri Nov 27 23:42:55 +0000 2020,NC,Damn i wanna trip🥺😂,0.0
Sugar Hill,Fri Nov 27 23:43:11 +0000 2020,GA,Hopping for a little Q&amp;A session before returning to the Thanksgiving punkin’ pie 🥧 working through the question li… https://t.co/KwrHUEK7BQ,-0.1875
Arlington,Fri Nov 27 23:43:22 +0000 2020,TX,Say man 😂 #BlackFriday #BlackFridayAmazon #Thanksgiving https://t.co/UhxzkjDmCL,0.0
North Sea,Fri Nov 27 23:43:27 +0000 2020,NY,Post Thanksgiving bike ride in the Hamptons with the sis. Soooo relaxing. #cycling #bikeride https://t.co/Z9SNG4FNHA,0.0
Los Angeles,Fri Nov 27 23:43:32 +0000 2020,CA,Iran regime's terrorist diplomat Assadi carried TATP explosive on commercial flight from Iran &amp; handed it to the te… https://t.co/17eqe8jCMU,0.0
Boston,Fri Nov 27 23:43:40 +0000 2020,MA,"Taka taka taka. 😏 
@LEVIMARSMAN 
#ChicoFit #fitfam #fit #aesthetics #physique #personaltrainer #travel #menshealth… https://t.co/LIwPmDWr6V",0.4
Pensacola,Fri Nov 27 23:43:49 +0000 2020,FL,"Enjoyed Thanksgiving cocktails with these two. 

Always grateful for friends turned family. 🧡
•
•
•
•
Matching set:… https://t.co/Ky3aiEakNO",0.5
Nashville,Fri Nov 27 23:43:55 +0000 2020,TN,"Happy thanksgiving, and happy Black Friday! Send me to the post office y’all. @ Nashville, Tennessee https://t.co/kSeolCkQ7t",0.46388888888888896
Winfield,Fri Nov 27 23:43:56 +0000 2020,KS,a winfield thanksgiving 🦃🍁 https://t.co/nJ50dzY0EL,0.0
Baltimore,Fri Nov 27 23:44:11 +0000 2020,MD,How you not eat left overs ? That’s the best past about thanksgiving 🤣,0.25
Chicago,Fri Nov 27 23:44:20 +0000 2020,IL,"The Panel | 103: Thank Me Now

Our Thanksgiving episode just dropped!

Grab your leftovers and tune in to hear abou… https://t.co/2FDjVxTdeW",0.0
