city,date,state,text,polarity
Brooklyn,Thu Nov 26 23:26:44 +0000 2020,NY,@WAVESONSPIN_ Lmfaoo happy thanksgiving to you too 😄🤝,0.8
Queens,Thu Nov 26 23:26:44 +0000 2020,NY,"HAPPY THANKSGIVING!!
Be thankful for what you have... I’m thankful for everything besides the fact that we all in t… https://t.co/CRmKEvRZvq",1.0
Atlanta,Thu Nov 26 23:26:45 +0000 2020,GA,Hoping you’re having a great #Thanksgiving https://t.co/WntYkAQFAV,0.8
Manhattan,Thu Nov 26 23:26:46 +0000 2020,NY,"There’s so much things to be grateful for in-spite of time like this .. Happy thanksgiving everyone! @ New York, Ne… https://t.co/eSVOEDHExg",0.4454545454545455
Lenexa,Thu Nov 26 23:26:46 +0000 2020,KS,"Happy Thanksgiving!! @ Lenexa, Kansas https://t.co/YunWh1bKLV",1.0
Broomfield,Thu Nov 26 23:26:47 +0000 2020,CO,"It is now officially #thanksgiving @ Broomfield, Colorado https://t.co/GX8D2Un5wy",0.0
Milwaukee,Thu Nov 26 23:26:49 +0000 2020,WI,"@muffnbear Happy Thanksgiving, precious girl.",0.65
Miami,Thu Nov 26 23:26:51 +0000 2020,FL,city girls got the nerve to have a show in orlando when i had come to the crib for thanksgiving 😒 hate it here,-0.8
Lancaster,Thu Nov 26 23:26:51 +0000 2020,CA,"Happy thanksgiving in heaven daddy. I miss your incredible cooking, you naming the turkey something ridiculous, and… https://t.co/8aQG3uzSsA",0.45555555555555566
El Paso,Thu Nov 26 23:26:52 +0000 2020,TX,My mom discovered the hickey on my neck. Happy thanksgiving to me 😳,0.8
Del Mar,Thu Nov 26 23:26:53 +0000 2020,CA,@TonyRushingNY Same. Happy Thanksgiving,0.4
Dallas,Thu Nov 26 23:26:54 +0000 2020,TX,"This smaller thanksgiving was actually way more enjoyable than our usual 50+ event. 

Outside by the pool sipping d… https://t.co/zUhrB53amo",0.125
Phoenix,Thu Nov 26 23:26:55 +0000 2020,AZ,Grateful that my sister @LongTallJodie stopped by for some Thanksgiving to-go! Don’t mind the breeze... 🤣❤️ https://t.co/U9uF7X7rry,0.0
Los Angeles,Thu Nov 26 23:26:56 +0000 2020,CA,"@kalieshorr Happy Thanksgiving Kalianne. 💖🦃
This was the perfect tweet, considering your podcast yesterday. 😁",0.9
San Antonio,Thu Nov 26 23:26:59 +0000 2020,TX,@UnrealEntGaming Happy thanksgiving brotha!!,1.0
South San Gabriel,Thu Nov 26 23:26:59 +0000 2020,CA,fr I will eat just this for Thanksgiving,0.0
Pembroke Pines,Thu Nov 26 23:26:59 +0000 2020,FL,Happy Thanksgiving 🦃🍁🍽  Welcome to Autumn 🍂 https://t.co/YsetRE6MyV,0.8
Gainesville,Thu Nov 26 23:27:02 +0000 2020,VA,#HappyThanksgiving from our table to yours. So much to be thankful for this year and always. Love and happiness to… https://t.co/gN0OmNi1mC,0.4666666666666666
Chicago,Thu Nov 26 23:27:04 +0000 2020,IL,"Play stupid games, win stupid prizes, #UEL Thanksgiving Europa League edition. Using the win/draw option does make… https://t.co/nKhBoXLrlq",-0.2666666666666666
Baltimore,Thu Nov 26 23:27:05 +0000 2020,MD,i want some american thanksgiving food but don’t have nobody house to go to 😩😩😩,0.0
Kansas City,Thu Nov 26 23:27:06 +0000 2020,MO,Happy thanksgiving giving bro we thankful to have you rep our city🙏🏾,0.8
Athens,Thu Nov 26 23:27:09 +0000 2020,GA,"Happy Thanksgiving 2020 🦃🍁🍽 @ Athens, Georgia https://t.co/XcRwYRSt7H",0.8
Broken Arrow,Thu Nov 26 23:27:10 +0000 2020,OK,We are officially at the “I think I need to lay down” stage of thanksgiving,-0.15555555555555559
Guayabos,Thu Nov 26 23:27:10 +0000 2020,SA,My favorite part about thanksgiving is the 2 hour nap that takes me into another dimension.,0.5
Lakewood,Thu Nov 26 23:27:10 +0000 2020,WA,Happy Thanksgiving 7 of 9 ❤❤❤,0.8
Arlington,Thu Nov 26 23:27:12 +0000 2020,TX,"First Cowboys Thanksgiving Game

#CowboysNation #nfl #dallascowboys #thanksgiving @ AT&amp;T Stadium https://t.co/TDSSSlYnfO",-0.07500000000000001
Mesa,Thu Nov 26 23:27:13 +0000 2020,AZ,natives don’t even celebrate thanksgiving. we just use it as an excuse to eat 😋,-0.05
Washington,Thu Nov 26 23:27:13 +0000 2020,DC,@jlmomrn Happy Thanksgiving Judith! Sending warm hugs &amp; blessings to you &amp; your family! 🤗,0.875
Chillicothe,Thu Nov 26 23:27:13 +0000 2020,OH,#GermanShepherd #Thanksgiving https://t.co/d8jqmtIjTJ,0.0
Nicholasville,Thu Nov 26 23:27:14 +0000 2020,KY,"22 straight years of Thanksgiving with my love At #whitecastle @ Nicholasville, Kentucky https://t.co/2ozWXc3pq3",0.35
Brentwood,Thu Nov 26 23:27:15 +0000 2020,CA,@oskiepus Right like fuck let the rams ram another team on thanksgiving 😏,-0.05714285714285716
Los Angeles,Thu Nov 26 23:27:16 +0000 2020,CA,"Relaxing and watching some football with a great brew. Enjoy and be thankful. 

#thanksgiving #thanksgivingfootball… https://t.co/ZQKEfm7Hi1",0.6000000000000001
Warner Robins,Thu Nov 26 23:27:16 +0000 2020,GA,Happy Thanksgiving y'all! From my crew to you!! Love ya lots &amp; we are Thankful to be together!! Xoxo… https://t.co/l32pMbmsBJ,0.890625
Frisco,Thu Nov 26 23:27:16 +0000 2020,TX,so many things to be thankful for. i love this club &amp; this team!!!! ❤️ happy thanksgiving 🦃🍁🍽 @StingSoccerClub… https://t.co/97bSVZphsL,0.7666666666666666
Manhattan,Thu Nov 26 23:27:16 +0000 2020,NY,@itsJeffTiedrich Happy Thanksgiving,0.8
Glassboro,Thu Nov 26 23:27:18 +0000 2020,NJ,@AlexHolleyFOX29 You and your family truly take the adorable cake. 🏆 Happy Thanksgiving 🦃!   🧀 😊 🎩,0.75
Sioux City,Thu Nov 26 23:27:19 +0000 2020,IA,"@WahcaMia Nice message, Happy Thanksgiving.",0.7
Austin,Thu Nov 26 23:27:21 +0000 2020,TX,Gosh I LOVE hearing ignorant people react negatively when I say I’m cooking a fake meat turkey for thanksgiving. Every. Single. Year.,-0.09285714285714286
Cleveland,Thu Nov 26 23:27:22 +0000 2020,OH,You dead wrong if you go out to eat on Thanksgiving,-0.35
Pittsburgh,Thu Nov 26 23:27:24 +0000 2020,PA,"Happy thanksgiving gurls, boys, girly boys and boylie gurls. Be safe today and protect those today and into the com… https://t.co/9gtKeAGPW6",0.65
Chicago,Thu Nov 26 23:27:24 +0000 2020,IL,This is what I’m thankful for...#Thankful #GratefulHeart #gratitude #Thanksgiving2020,0.0
Riverside,Thu Nov 26 23:27:25 +0000 2020,CA,Happy Thanksgiving 🍃pants :  @adrivn__ https://t.co/Ne1hVkLGAx,0.8
Charlotte,Thu Nov 26 23:27:28 +0000 2020,NC,"Thankful for the warm weather so we could do outdoor #Thanksgiving, which made us less stressed about Katy’s immuni… https://t.co/daWgZPv2gg",0.21666666666666667
Houston,Thu Nov 26 23:27:30 +0000 2020,TX,Today’s Thanksgiving feast included @mummnapa Sparkling Pinot Meunier. An excellent and crisp pairing for an assort… https://t.co/LNHmdCTneI,0.625
Kansas City,Thu Nov 26 23:27:30 +0000 2020,MO,We are glad to get you back in the Kingdom! Happy Thanksgiving 🍽🦃🍁,0.43333333333333335
Miami,Thu Nov 26 23:27:30 +0000 2020,FL,"While we missed having the entire family for this #COVID19 version of Thanksgiving, my plate was not missing any of… https://t.co/V6MJCG5JWY",0.05
Paris,Thu Nov 26 23:27:31 +0000 2020,TX,happy thanksgiving and remember that Native Americans were all but eradicated 💜,0.8
Rio Rancho,Thu Nov 26 23:27:33 +0000 2020,NM,"How it started.              How’s it going.
#Thanksgiving https://t.co/omIgk7v1YL",0.0
Miami Beach,Thu Nov 26 23:27:33 +0000 2020,FL,"Thanksgiving 2020 🦃. We are lucky enough to have one more year together
@magda_rivero @kathrynmarieandersen… https://t.co/4mp6lIQhaR",0.27777777777777773
Anaheim,Thu Nov 26 23:27:35 +0000 2020,CA,@VoiceActorTiff Happy Thanksgiving Tiffany! 😊,1.0
Mastic Beach,Thu Nov 26 23:27:35 +0000 2020,NY,@JKohler021 @teop1928 Happy Thanksgiving!! How are you? I hope you had a great day surrounded with Love 🙏🏼💕And of course Football 🏈,0.7666666666666666
North Las Vegas,Thu Nov 26 23:27:36 +0000 2020,NV,Yall mothefucker need to stop with the fucken porn re post its fucken thanksgiving smfh,0.0
McAllen,Thu Nov 26 23:27:38 +0000 2020,TX,Happy thanksgiving everyone 🦃🍽 https://t.co/ZNkk4fmjq4,0.8
Colonie,Thu Nov 26 23:27:39 +0000 2020,NY,#PinaColada 🥥 and #StrawberryDaiquiri 🍓 with #WhippedCream at #Barnsider #BarnsiderRestaurant #Thanksgiving… https://t.co/LT00wZJFnq,0.0
Fairport,Thu Nov 26 23:27:39 +0000 2020,NY,@North2North Happy Thanksgiving Mike! thankful for the tweets from you I read and retweet each day. God Bless.,1.0
Wesley Chapel,Thu Nov 26 23:27:40 +0000 2020,FL,@KrisRWall Thank you! Happy Thanksgiving to you and the fam!,1.0
Houston,Thu Nov 26 23:27:41 +0000 2020,TX,"After doing all this Thanksgiving cooking, I have even more respect for my parents 💀",0.5
Glenview,Thu Nov 26 23:27:41 +0000 2020,IL,"For those of y’all spending Thanksgiving alone, drink a beer, call up your boys, and bake a nice pizza with some football",0.6
Scotch Plains,Thu Nov 26 23:27:41 +0000 2020,NJ,Turns out even when it’s not a “normal” thanksgiving there is still pasta before dinner and a chance to over eat. 🦭,-0.075
College Park,Thu Nov 26 23:27:42 +0000 2020,GA,"I`m beyond thankful for My Daughter, Health, Wealth and most importantly Family. Happy Thanksgiving u all 🦃.",0.5666666666666668
Mexico,Thu Nov 26 23:27:44 +0000 2020,MO,@HenryBearT Happy Thanksgiving to you,0.8
Fort Wayne,Thu Nov 26 23:27:44 +0000 2020,IN,Thank you @SwellsUC and @UCPatriotFball for showing love on Thanksgiving ‼️🤟🏾 https://t.co/3uYuUgTdUT,0.5
Atlanta,Thu Nov 26 23:27:44 +0000 2020,GA,This shit hard lol u trippin,0.10277777777777779
Los Angeles,Thu Nov 26 23:27:45 +0000 2020,CA,"@scotteeglover @kalieshorr It's Thanksgiving, calories don't count. 🤣",0.0
Deer Park,Thu Nov 26 23:27:45 +0000 2020,NY,Ok gotta give da HUB @ThrowSwaGgA his props this Thanksgiving Day!  Just call him “Chef-Boy-RJ”🙌🏽😂. It was as good… https://t.co/jjNjMwzq47,0.625
Fresno,Thu Nov 26 23:27:46 +0000 2020,CA,Thanksgiving look vs Thanksgiving project https://t.co/TjNxT5kHSb,0.0
Adelphia,Thu Nov 26 23:27:49 +0000 2020,NJ,"Thanksgiving Mad Libs now includes running , ejaculation, drugs and Watergate 

What did Nixon do on that 18.5 minute tape gap ?",-0.625
Schertz,Thu Nov 26 23:27:52 +0000 2020,TX,"@JillWagner Happy Thanksgiving to you and your family , Jill. 🦃",0.8
Bronx,Thu Nov 26 23:27:53 +0000 2020,NY,My first thanksgiving as a vegan SLAPPED 😎,0.25
Los Angeles,Thu Nov 26 23:27:53 +0000 2020,CA,#HappyThanksgiving #solothanksgiving #LAthanksgiving https://t.co/OHUo5bgr7G,0.0
Washington,Thu Nov 26 23:27:54 +0000 2020,DC,Happy Thanksgiving From Mine To Yours❤️🥰😍👩🏼‍🤝‍👨🏾🤞🏾 #THANKFUL https://t.co/3w9d1ugA8h,0.8
Philadelphia,Thu Nov 26 23:27:56 +0000 2020,PA,Everybody in they thanksgiving outfit just wait till the 4th we going to show y’all something 😛,0.0
Brooklyn,Thu Nov 26 23:27:58 +0000 2020,NY,Thankful for the roommate helping me eat all this. It’s his first American style thanksgiving and he’s eaten thirds… https://t.co/DMr6lBIU7i,0.125
Saratoga Springs,Thu Nov 26 23:27:59 +0000 2020,NY,Happy Thanksgiving!🍁🦃🍽 https://t.co/91lKBFf2AZ,0.8
West Seneca,Thu Nov 26 23:28:00 +0000 2020,NY,This&gt; thanksgiving football this year,0.0
Honolulu,Thu Nov 26 23:28:02 +0000 2020,HI,"Happy Turkey Day 2016
#elseñorjewelry 
#runskatechill 
#thanksgivingdayparade https://t.co/2hQdbqCW0i",0.8
Hampton,Thu Nov 26 23:28:03 +0000 2020,VA,Happy thanksgiving to y’all ❤️,0.8
Moab,Thu Nov 26 23:28:03 +0000 2020,UT,@BigRedRuckus Happy Thanksgiving! https://t.co/p5iiA2VoVr,1.0
Los Angeles,Thu Nov 26 23:28:04 +0000 2020,CA,@ctototoo Good!! Happy Thanksgiving!!!,1.0
Nashville,Thu Nov 26 23:28:06 +0000 2020,TN,Trippin ... I def prefer turkey w a side of cranberry sauce . 🌚🌝,0.0
Paradise,Thu Nov 26 23:28:07 +0000 2020,NV,@SheSoTravels Yt ppl,0.0
San Diego,Thu Nov 26 23:28:07 +0000 2020,CA,Happy thanksgiving 🦃🍽🍁 https://t.co/DHIXvS25pz,0.8
Waterbury,Thu Nov 26 23:28:08 +0000 2020,CT,"Thanksgiving Leftovers are beyond clutch post 🦃 day. Don’t have to worry about lunch/dinner for a week.

Best part:… https://t.co/c229eTXSSH",1.0
Savannah,Thu Nov 26 23:28:08 +0000 2020,GA,"Thanksgiving sunset over along County, Georgia! 🔥🦃

Thanks to David &amp; Cindy Woodward for the picture! @StormHour https://t.co/CebgKg5v0r",0.25
Berwyn,Thu Nov 26 23:28:10 +0000 2020,IL,Thanks to the one person who text me happy Thanksgiving... my mom --_- lmao I aint shit.,0.35000000000000003
Akron,Thu Nov 26 23:28:10 +0000 2020,OH,A special thank you to Hilton Garden Inn Akron Canton Airport and The West Side Bakery for providing a Thanksgiving… https://t.co/uLHBh73wQD,0.35714285714285715
Denver,Thu Nov 26 23:28:11 +0000 2020,CO,"Not sure who I’d be without boots &amp; jorts on Thanksgiving. #tradition #freckles @ Denver, Colorado https://t.co/CMUCotGCPx",-0.25
Portland,Thu Nov 26 23:28:11 +0000 2020,OR,"The Chef is done, (Chicken was last nights dinner and today I beloved with making sides) #HappyThanksgiving https://t.co/qOSVYb6nmh",0.033333333333333326
Los Angeles,Thu Nov 26 23:28:12 +0000 2020,CA,happy thanksgiving ya filthy animals,0.0
Edison,Thu Nov 26 23:28:13 +0000 2020,NJ,"Сегодня много готовил. Получилось вкусно.
Happy Thanksgiving, everyone! @ Edison, New Jersey https://t.co/386JokCJB7",0.5681818181818181
Laredo,Thu Nov 26 23:28:13 +0000 2020,TX,Is my family the only one who doesn’t make green spaghetti for thanksgiving!? I was really craving some this time 😭,-0.016666666666666663
Desoto,Thu Nov 26 23:28:14 +0000 2020,TX,Happy thanksgiving🦃.™#TRUF https://t.co/TQCUekunMv,0.8
Manhattan,Thu Nov 26 23:28:15 +0000 2020,NY,"Wishing you a wonderful Thanksgiving from your CMMB Family! We are thankful for YOU. 🙏✨

#Thanksgiving2020… https://t.co/yoaeXREVic",1.0
Kissimmee,Thu Nov 26 23:28:17 +0000 2020,FL,"my makeup 10/10 today, happy thanksgiving!",1.0
San Marcos,Thu Nov 26 23:28:19 +0000 2020,CA,@JeSinz @SinzJake @tsinzy Happy Thanksgiving Sinz family,0.8
Saylorville,Thu Nov 26 23:28:20 +0000 2020,IA,"Next Thanksgiving, I want to vacation on the island Darby is on right now. C’mon coach and throw the man some S sha… https://t.co/5vTnrvTi4v",0.14285714285714285
Largo,Thu Nov 26 23:28:20 +0000 2020,FL,"Over Thanksgiving dinner:

Aunt: I laugh at the most inappropriate of times. I can’t even go to funerals.

😩😩💀",0.4
Long Beach,Thu Nov 26 23:28:26 +0000 2020,CA,"Different #thanksgiving but hey, we have food smoking and it’s 70 degrees. @ Long Beach, California https://t.co/Sg8fkAAa3S",-0.025
Mashpee,Thu Nov 26 23:28:26 +0000 2020,MA,@ridley_aka On your Thanksgiving I was thinking I should start celebrating it with you. 😁 I love Thanksgiving and I… https://t.co/TcHYQCLcBA,0.5
Kinston,Thu Nov 26 23:28:27 +0000 2020,NC,Kristy Bock: Behind the words-Thanksgiving Idioms  https://t.co/TfkxoSSnri  @KristyDBock #Thanksgiving #Words,-0.4
Leavenworth,Thu Nov 26 23:28:28 +0000 2020,KS,@redleg6_kob @6_fires @OfficialFtSill @TRADOC @CSM_Mac @434FA_BDE @428THBDE Happy Thanksgiving to Red Leg Nation!,0.4
Lino Lakes,Thu Nov 26 23:28:30 +0000 2020,MN,Ok. Got thru it.  Thanksgiving dinner with no family. Thank God for Zoom and weather above freezing. Don’t want to… https://t.co/yd7spvjquC,0.0
Fort Smith,Thu Nov 26 23:28:31 +0000 2020,AR,"@AnthonyHopkins Happy Thanksgiving to you, too. 😊☺😉🍂 https://t.co/EAs2X5FO9b",0.8
Basking Ridge,Thu Nov 26 23:28:32 +0000 2020,NJ,"Alright, tryptophan, work your magic! #Thanksgiving2020 https://t.co/IGYnkRapWM",0.625
San Antonio,Thu Nov 26 23:28:33 +0000 2020,TX,Odins excited for dinner. 🍗🍗 #pets #Thanksgiving2020 #puppy #dog https://t.co/tpqzFX3OG5,0.375
Hoover,Thu Nov 26 23:28:34 +0000 2020,AL,Happy Thanksgiving 💪🏾🐻💦💦 https://t.co/FIKxzV7O8C,0.8
San Diego,Thu Nov 26 23:28:35 +0000 2020,CA,Happy Thanksgiving 🍁 https://t.co/QhWdUz33Bw,0.8
Tempe,Thu Nov 26 23:28:36 +0000 2020,AZ,Thanksgiving food is one of my favorite foods ever I’m so excited to eat,0.4375
Security,Thu Nov 26 23:28:37 +0000 2020,CO,@JoeBiden Tell that to the small businesses that will be having their last Thanksgiving  because the democrats like… https://t.co/hXraWPboF2,-0.125
Howland Center,Thu Nov 26 23:28:38 +0000 2020,OH,#HappyThanksgiving,0.0
Owasso,Thu Nov 26 23:28:40 +0000 2020,OK,"It’s their Thanksgiving tradition...mother and son time...I stay out of the way. #family @ Owasso, Oklahoma https://t.co/LjC8NQ9KIm",0.0
Audubon,Thu Nov 26 23:28:40 +0000 2020,NJ,"@SalSports @AlexisRose04 thanks, Sal!! Happy Thanksgiving to you and yours",0.55625
Ladue,Thu Nov 26 23:28:40 +0000 2020,MO,This is the first Thanksgiving without my uncle Charley. It was his favorite thing in the world. I can’t quite put… https://t.co/EtRRMYwpN1,0.375
Long Beach,Thu Nov 26 23:28:41 +0000 2020,CA,@b2408_ Beautiful Happy Thanksgiving  🙏❤️,0.825
Snellville,Thu Nov 26 23:28:42 +0000 2020,GA,I ain’t realize how much of a flex having a family to celebrate holidays with is. I’m so thankful for my family 💕 happy thanksgiving 🍁🦃,0.5
Mantoloking,Thu Nov 26 23:28:42 +0000 2020,NJ,Our small Thanksgiving includes lobster this year ♥️ Just means more leftover meat for these furry ladies 🙏… https://t.co/z1tt5CqokL,0.125
Virginia Beach,Thu Nov 26 23:28:44 +0000 2020,VA,"Happy Thanksgiving 🍁 @ Virginia Beach, Virginia https://t.co/FUO2C03irL",0.8
Seattle,Thu Nov 26 23:28:44 +0000 2020,WA,Happy Thanksgiving! @ North Beacon Hill https://t.co/KniZh0OCUH,1.0
Kenmore,Thu Nov 26 23:28:44 +0000 2020,NY,@KellyAuCoin77 @SHO_Billions @DanielKIsaac @Lulubellestiles @stephenkunken @will_roland @DanSoder @lewis_damian Happy thanksgiving 🍁,0.8
Kearney,Thu Nov 26 23:28:44 +0000 2020,NE,Thanksgiving sunset @UNKearney #BeBlueGoldBold https://t.co/vlfS8eAS5A,0.0
Alexandria,Thu Nov 26 23:28:45 +0000 2020,VA,Honest question. What time do people normally have their 1st meal on Thanksgiving? I'm a cowboys fan so Thanksgivin… https://t.co/ijoPkL7dtJ,0.375
Chico,Thu Nov 26 23:28:45 +0000 2020,CA,"a message from a tutor, a favorite 🦃🍁❤️🙏🏽👆🏾”Happy turkey day 🦃 Thankful for working with you!” #Thanksgiving… https://t.co/CVdBQbz6hm",0.75
Indianapolis,Thu Nov 26 23:28:46 +0000 2020,IN,Lmao this would be us if it was a normal Thanksgiving 🤣🤣🤣,0.375
Medford Lakes,Thu Nov 26 23:28:46 +0000 2020,NJ,happy mother fucking thanksgiving https://t.co/RZLLfF0pdv,0.10000000000000003
Friendswood,Thu Nov 26 23:28:47 +0000 2020,TX,Different kind of Thanksgiving but just as fun! 😈 https://t.co/q0T9PQ4Jg6,0.325
Wesley Chapel,Thu Nov 26 23:28:48 +0000 2020,FL,"@ReesesRoundup Thank you, Reese! Happy Thanksgiving!",1.0
Latrobe,Thu Nov 26 23:28:50 +0000 2020,PA,"@OhElby @hoesandheroin Happy Thanksgiving, friends!! ☺️",1.0
Des Moines,Thu Nov 26 23:28:49 +0000 2020,IA,Happy Thanksgiving from me and Butters' asshole. #Thanksgiving2020 #gobblegobble https://t.co/I07hQEZ8gZ,0.8
Houston,Thu Nov 26 23:28:49 +0000 2020,TX,@Orangezipple1 Happy thanksgiving @Orangezipple1 ! Appreciate ya! To you and yours. https://t.co/4Q7xyW6xLX,1.0
Utica,Thu Nov 26 23:28:50 +0000 2020,NY,@KristiNoem Beautiful family. Happy Thanksgiving!,0.925
Hoffman Estates,Thu Nov 26 23:28:50 +0000 2020,IL,Spatchcocked. #Thanksgiving2020 #turkey #food #cooking https://t.co/aaYIfbEx0X,0.0
Waterloo,Thu Nov 26 23:28:51 +0000 2020,IA,"Happy Thanksgiving Mark, Joie, and Kyle! Thankful to work with the best team around!",1.0
Antioch,Thu Nov 26 23:28:52 +0000 2020,CA,@maemaybae Yeah kids are a trip glad I can’t accidentally have one LMAO.,0.55
Denver,Thu Nov 26 23:28:52 +0000 2020,CO,@theusagirl Of course! Happy thanksgiving! 🦃🍷,1.0
Henderson,Thu Nov 26 23:28:52 +0000 2020,NV,Trying not to eat the sides while waiting on the meat to cook is the roughest part of Thanksgiving,0.0
Cary,Thu Nov 26 23:28:53 +0000 2020,NC,Shout out to Zoe for the cutest yummiest ice cream cake and for making this Thanksgiving/birthday away from family… https://t.co/dBAJbGUCNg,0.0
North Chicago,Thu Nov 26 23:28:53 +0000 2020,IL,I really took holidays with my family for granted cause now I’m missing Thanksgiving and Christmas 🥺,0.0
Memphis,Thu Nov 26 23:28:53 +0000 2020,TN,"@FloodN2Paradise Yay, Happy Thanksgiving!!",1.0
Jacksonville,Thu Nov 26 23:28:55 +0000 2020,TX,Am I the only one that is having thanksgiving tomorrow? 🥴,0.0
Manteca,Thu Nov 26 23:28:57 +0000 2020,CA,@jordanmpowell Happy thanksgiving cousin! Love you🖤,0.75
Fishers,Thu Nov 26 23:28:57 +0000 2020,IN,"Happy Thanksgiving 🍁 @ Fishers, Indiana https://t.co/eLx6kndZ91",0.8
East Millcreek,Thu Nov 26 23:28:57 +0000 2020,UT,I want to wish you a happy thanksgiving! I love &amp; appreciate you for being apart of my life 💕 https://t.co/nfFgU1xeCJ,0.75
Oakland,Thu Nov 26 23:29:00 +0000 2020,MD,Happy Thanksgiving 🦃 https://t.co/qqSGYuamjB,0.8
Memphis,Thu Nov 26 23:29:01 +0000 2020,TN,Paul @katheyandpaul cooked us a duck on his BGE today for Thanksgiving and it was marvelous!!!   So did you get a B… https://t.co/dHDTZ1uC3Z,1.0
Daly City,Thu Nov 26 23:29:02 +0000 2020,CA,What a gorgeous thanksgiving day 😍,0.7
Honolulu,Thu Nov 26 23:29:02 +0000 2020,HI,@halohalo_travel どこも激安です💥,0.0
Schertz,Thu Nov 26 23:29:02 +0000 2020,TX,"@1capplegate Happy Thanksgiving to you and your family , Christina . 🦃",0.8
Dover,Thu Nov 26 23:29:03 +0000 2020,NH,I would never not work Thanksgiving day,0.0
Long Beach,Thu Nov 26 23:29:03 +0000 2020,CA,"Happy thanksgiving from me and mine to you and yours. @rosebubbsevents @ Long Beach, California https://t.co/jjZAshuP0N",0.375
Mastic Beach,Thu Nov 26 23:29:05 +0000 2020,NY,"@Belinda1972Clay @teop1928 Happy Thanksgiving Belinda!! I hope you had a great day, surrounded by love, laughs &amp; ma… https://t.co/nCdILBfCc9",0.7666666666666666
Hartselle,Thu Nov 26 23:29:05 +0000 2020,AL,"Happy Thanksgiving! #thankful @ Hartselle, Alabama https://t.co/LZfZUtOFP0",1.0
Rancho Cucamonga,Thu Nov 26 23:29:06 +0000 2020,CA,Honoring the Kukamonga People of the Gabrielino/Tongva Culture as the original stewards of the land on which I live. #decolonizethanksgiving,0.2556818181818182
Shawnee,Thu Nov 26 23:29:07 +0000 2020,OK,"Me, a military strategist and social media influencer: If I were Turkey, I’d invade another country on Thanksgiving… https://t.co/q12969ahKX",-0.03333333333333334
Manhattan,Thu Nov 26 23:29:07 +0000 2020,NY,🍁Thankful for all the unexpected moments of magic in the midst of the madness💩 Happy Thanksgiving💗 #Thanksgiving2020 https://t.co/6IJPVrUXZS,0.4666666666666666
Frisco,Thu Nov 26 23:29:07 +0000 2020,TX,@realDonaldTrump #HappyThanksgiving @realDonaldTrump thank you!,0.0
Los Angeles,Thu Nov 26 23:29:07 +0000 2020,CA,"Thanksgiving for 2. This was actually a lot of fun! Hope everyone else’s quarantine holiday is filled with warmth,… https://t.co/9dB1be8eLl",0.25833333333333336
Elk Grove Village,Thu Nov 26 23:29:08 +0000 2020,IL,"@RaiderFromThe7 much love, ant!!! To you and yours. Happy thanksgiving 🤍",0.88828125
Franklin,Thu Nov 26 23:29:09 +0000 2020,TN,"My 12 year old son Thomas at Thanksgiving dinner:

“I would be taller than you but God put 10 inches in the wrong place.”

Dad goals.",-0.2
Goodyear,Thu Nov 26 23:29:09 +0000 2020,AZ,"So we had an interesting try of Family Zoom Thanksgiving!! Don’t get me wrong, would have much rather been together… https://t.co/OPCslbnUxF",0.16041666666666668
Elgin,Thu Nov 26 23:29:10 +0000 2020,IL,my dads thanksgiving prayer before i can mf eat https://t.co/azOc4DAbQ5,0.0
Waterloo,Thu Nov 26 23:29:12 +0000 2020,IA,@MNateShyamalan @thetrippykitty_ I fixed it https://t.co/QNaZwl6yqi,0.1
Sun City,Thu Nov 26 23:29:13 +0000 2020,CA,Only thing I'm gonna miss this loner Thanksgiving is honey baked ham,0.0
Colonie,Thu Nov 26 23:29:15 +0000 2020,NY,#PinaColada 🥥 and #StrawberryDaiquiri 🍓 with #WhippedCream at #Barnsider #BarnsiderRestaurant #Thanksgiving… https://t.co/IvNJks4ntM,0.0
Freeport,Thu Nov 26 23:29:15 +0000 2020,NY,@bbriannacruzz Happy thanksgiving to you too beautiful,0.825
Kansas City,Thu Nov 26 23:29:16 +0000 2020,MO,Happy Thanksgiving 🦃🍽🍁,0.8
Fort Smith,Thu Nov 26 23:29:16 +0000 2020,AR,"@erikaeleniak Happy Thanksgiving, Erika. Xoxox 😘❤🌹🍂 https://t.co/DPhZ24Qtea",0.8
Urbana,Thu Nov 26 23:29:17 +0000 2020,MD,i’m sorry but am i the only one who doesn’t like thanksgiving :/,-0.25
Miami,Thu Nov 26 23:29:19 +0000 2020,FL,"@_yayoaa en @avcstore 
Estilismo @bygabypacheco 
Foto @haidarrahamut 
#thanksgiving #sony #portraitphotography… https://t.co/UHEBm2Sibm",0.0
Ligonier,Thu Nov 26 23:29:19 +0000 2020,IN,Happy thanksgiving guys 🥰,0.8
Moab,Thu Nov 26 23:29:19 +0000 2020,UT,@OldiesWithRudy Happy Thanksgiving Rudy!!,1.0
Buda,Thu Nov 26 23:29:20 +0000 2020,TX,Happy Thanksgiving! https://t.co/ctgmWM4u4z,1.0
Morro Bay,Thu Nov 26 23:29:20 +0000 2020,CA,"Happy Thanksgiving @ Morro Bay, California https://t.co/asWKHjMbKz",0.8
Los Angeles,Thu Nov 26 23:29:22 +0000 2020,CA,"🍁🦃 Pretty good game between NFC Least Rivals in the battle for 1st place. 🍁🦃
🏈🏈🏈
#HappyThanksgiving #TLA @TheLeagueAM",0.062499999999999986
