city,date,state,text,polarity
Monterey Park,10-21-2020,CA,"Checking in on Twitter for the first time today.
My Twitter feed:
Dodgers
Rudy Giuliani 
Obama back on the campaign… https://t.co/f0bvDgAEN4",0.125
Abilene,10-21-2020,TX,@DodgersNation Abilene Texas. Need tickets for World Series. #lovemydodgers,0.0
Abilene,10-21-2020,TX,@DodgersNation Abilene Texas. Need tickets for World Series. #lovemydodgers,0.0
Paradise,10-21-2020,NV,Let go Rays! #RaysUp we believe! Time to tie this up 1-1 &amp; take command of the series. #TBvsLAD #WorldSeries,0.0
Los Angeles,10-21-2020,CA,"100% cheering on our @dodgers!!!! 

We’ve got spirit; yes we do!  We’ve got spirit; how about you? @ Pink's Hot Dogs https://t.co/LhsHqMMuVz",0.075
Boone,10-21-2020,IA,@RoutineBaseball Rays 6 Dodgers 4,0.0
Boone,10-21-2020,IA,@RoutineBaseball Rays 6 Dodgers 4,0.0
Austin,10-21-2020,TX,@itsJenRamos Party trays were the reason people even got close to eating enough fruits and veggies. Now we’re like.… https://t.co/EDvcgNuseG,0.0
Burbank,10-21-2020,CA,@MikeOxl34628515 @ShonZo_35 @Mark64248107 @Cut4 @MLB You’re fucken stupid and your dog is ugly af,-0.75
Salinas,10-21-2020,CA,Must win for the @RaysBaseball otherwise @Dodgers will easily probably sweep this series but I still think LA in 6 game #WorldSeries,0.2777777777777778
Salinas,10-21-2020,CA,Must win for the @RaysBaseball otherwise @Dodgers will easily probably sweep this series but I still think LA in 6 game #WorldSeries,0.2777777777777778
Camden,10-21-2020,NJ,"2020 World Series Game 2
Rays vs Dodgers 
Rays Lead 1-0 @ Camden, New Jersey https://t.co/cUshbI9tbY",-0.13181818181818186
Camden,10-21-2020,NJ,"2020 World Series Game 2
Rays vs Dodgers 
Rays Lead 1-0 @ Camden, New Jersey https://t.co/cUshbI9tbY",-0.13181818181818186
Camden,10-21-2020,NJ,"2020 World Series Game 2
Rays vs Dodgers 
Rays Lead 1-0 @ Camden, New Jersey https://t.co/cUshbI9tbY",-0.13181818181818186
Charlottesville,10-21-2020,VA,"Not that I’m rooting for the Rays necessarily, but it’s sort of lame the Dodgers have so many likable dudes",0.125
Charlottesville,10-21-2020,VA,"Not that I’m rooting for the Rays necessarily, but it’s sort of lame the Dodgers have so many likable dudes",0.125
Corona,10-21-2020,CA,"@DodgersNation @VeniceMase Using him? Easy there Dave ""Trying to save my ass"" Roberts",0.43333333333333335
Clovis,10-21-2020,CA,Lets go  Dodgers get this victory,0.0
Clinton,10-21-2020,IA,OMG Ted Tornow took over MLB On FOX! They just played Tiny Bubbles by Don Ho!,0.0
Moreno Valley,10-21-2020,CA,GAME 2 BABY LFG!!! @Dodgers @Pantone294 #ITFDB https://t.co/vXa4PWddiJ,-0.78125
Hawthorne,10-21-2020,CA,@DodgerYard 5-2 Dodgers,0.0
Albuquerque,10-21-2020,NM,Let's go @Dodgers,0.0
Los Angeles,10-21-2020,CA,@caimrisek @Xfinity @IntentionalTalk @KMillar15 @MLBNetwork Don’t know. We were on today. Sorry.,-0.5
Beaumont,10-21-2020,TX,Randy does nothing but rake! Loved this #RaysMoment. ULTRAMoment via @MichelobUltra,0.7
Mandeville,10-21-2020,LA,@SamiaHanna @Dodgers @RaysBaseball #RaysUp,0.0
Mandeville,10-21-2020,LA,@SamiaHanna @Dodgers @RaysBaseball #RaysUp,0.0
Willingboro,10-21-2020,NJ,For sure like dodgers tonight,0.5
Tucson,10-21-2020,AZ,Let’s go Dodgers!  Get it!!!!  #Dodgers,0.0
Rancho Santa Margarita,10-21-2020,CA,As many of you know some people in my fam are Alabama. They are also Dodgers fans. Obviously I’m a Tampa Fan this w… https://t.co/j0IEPhmbqJ,0.25
Cherryland,10-21-2020,CA,"@Norahime08 @NBfromLB @nakashimae @GPollowitz @FBI Me too, you would think the Don’s campaign committee would’ve ma… https://t.co/SUKTdrJmjL",0.0
Del Monte Forest,10-21-2020,CA,"Coastal Carolina Freshman QB @McCall_Grayson ranks third nationally in yards per attempt with 10.69, behind BYU’s Z… https://t.co/7G8YfnnLKB",-0.2
Moreno Valley,10-21-2020,CA,"Game 2, lets get it boys !!! JOB NOT DONE !!! @Dodgers",-1.0
Norwood,10-21-2020,OH,@MLBONFOX 2014 giants,0.0
Torrance,10-21-2020,CA,@Sedano Many of those teams that went up 2-0 and then won the World Series were the HOME team. There is no real home team this year/,0.2
Belleair Beach,10-21-2020,FL,I love these uniforms #RaysUp,0.5
San Diego,10-21-2020,CA,C’mon @RaysBaseball !!! Sick of all the dodger love on @MLBONFOX,-0.10714285714285716
San Diego,10-21-2020,CA,C’mon @RaysBaseball !!! Sick of all the dodger love on @MLBONFOX,-0.10714285714285716
Portland,10-21-2020,ME,Dodgers -130,0.0
Bayard,10-21-2020,NM,"@DodgersNation 575 Bayard, New Mexico",0.13636363636363635
Washington,10-21-2020,DC,"@DodgersNation 20036 + Washington, DC. Moved here from Rancho Cucamonga. Go #Dodgers! 3 more wins!",0.4375
San Jose,10-21-2020,CA,I feel the Rays tie it up tonight. Snell is a beast,0.0
